age,weight,height,gender,activity,goal,bmr,tdee,calories,protein_g,carbs_g,fat_g,fitness_level
36,85,179,0,1.55,maintain,1629.7,2526.0350000000003,2526.0350000000003,136.0,284.1789375,70.1676388888889,Advanced
39,100,158,0,1.375,muscle_gain,1689.6999999999998,2323.3374999999996,2623.3374999999996,200.0,295.12546875,72.8704861111111,Intermediate
45,47,182,0,1.375,muscle_gain,1250.7,1719.7125,2019.7125,94.0,227.21765625,56.103125000000006,Intermediate
19,103,174,0,1.725,fat_loss,1852.8999999999999,3196.2525,2796.2525,164.8,314.57840625,77.67368055555556,Advanced
27,72,163,1,1.2,maintain,1681.6599999999999,2017.9919999999997,2017.9919999999997,115.2,227.02409999999998,56.05533333333332,Beginner
30,73,160,0,1.375,fat_loss,1486.1999999999998,2043.5249999999996,1643.5249999999996,116.80000000000001,184.89656249999996,45.65347222222221,Intermediate
47,53,184,1,1.725,muscle_gain,1413.86,2438.9085,2738.9085,106.0,308.12720625000003,76.08079166666667,Advanced
42,47,190,1,1.375,maintain,1390.76,1912.295,1912.295,75.2,215.13318750000002,53.119305555555556,Intermediate
38,69,163,0,1.55,fat_loss,1424.3,2207.665,1807.665,110.4,203.3623125,50.212916666666665,Advanced
23,78,179,0,1.375,fat_loss,1621.1999999999998,2229.1499999999996,1829.1499999999996,124.80000000000001,205.77937499999996,50.80972222222221,Intermediate
45,56,190,1,1.2,fat_loss,1494.26,1793.1119999999999,1393.1119999999999,89.60000000000001,156.7251,38.69755555555555,Beginner
45,86,153,1,1.375,muscle_gain,1718.6599999999999,2363.1575,2663.1575,172.0,299.60521875,73.97659722222221,Intermediate
29,53,153,0,1.2,muscle_gain,1284.8,1541.76,1841.76,106.0,207.198,51.16,Beginner
29,59,177,0,1.55,muscle_gain,1414.3999999999999,2192.3199999999997,2492.3199999999997,118.0,280.38599999999997,69.2311111111111,Advanced
37,84,157,0,1.2,maintain,1548.0000000000002,1857.6000000000001,1857.6000000000001,134.4,208.98000000000002,51.6,Beginner
47,69,151,1,1.375,muscle_gain,1469.86,2021.0575,2321.0575,138.0,261.11896875,64.47381944444444,Intermediate
47,49,190,1,1.725,maintain,1389.06,2396.1285,2396.1285,78.4,269.56445625,66.559125,Advanced
28,55,171,0,1.55,fat_loss,1363.2999999999997,2113.115,1713.1149999999998,88.0,192.72543749999997,47.586527777777775,Advanced
49,103,190,1,1.375,fat_loss,2101.2599999999998,2889.2324999999996,2489.2324999999996,164.8,280.03865625,69.14534722222221,Intermediate
43,78,165,1,1.55,muscle_gain,1680.46,2604.713,2904.713,156.0,326.7802125,80.68647222222222,Advanced
40,68,178,0,1.55,fat_loss,1453.0,2252.15,1852.15,108.80000000000001,208.36687500000002,51.44861111111111,Advanced
45,104,179,0,1.375,muscle_gain,1765.8000000000002,2427.9750000000004,2727.9750000000004,208.0,306.89718750000003,75.77708333333334,Intermediate
42,59,161,1,1.375,maintain,1412.36,1941.995,1941.995,94.4,218.4744375,53.94430555555555,Intermediate
24,82,184,1,1.725,fat_loss,1933.5599999999997,3335.3909999999996,2935.3909999999996,131.20000000000002,330.23148749999996,81.53863888888888,Advanced
47,52,160,0,1.55,muscle_gain,1219.9,1890.8450000000003,2190.8450000000003,104.0,246.47006250000004,60.85680555555556,Advanced
18,103,170,0,1.55,fat_loss,1844.7999999999997,2859.4399999999996,2459.4399999999996,164.8,276.68699999999995,68.31777777777776,Advanced
18,49,170,0,1.375,fat_loss,1348.0,1853.5,1453.5,78.4,163.51875,40.375,Intermediate
42,92,154,0,1.2,muscle_gain,1590.8000000000002,1908.96,2208.96,184.0,248.508,61.36,Beginner
44,70,169,0,1.375,fat_loss,1426.3,1961.1625,1561.1625,112.0,175.63078124999998,43.365624999999994,Intermediate
47,62,186,1,1.55,fat_loss,1544.06,2393.293,1993.2930000000001,99.2,224.24546250000003,55.36925,Advanced
42,50,152,1,1.375,fat_loss,1248.56,1716.77,1316.77,80.0,148.136625,36.57694444444444,Intermediate
37,81,193,1,1.725,fat_loss,1889.2599999999998,3258.9734999999996,2858.9734999999996,129.6,321.63451875,79.41593055555555,Advanced
30,104,182,1,1.2,maintain,2184.56,2621.4719999999998,2621.4719999999998,166.4,294.9156,72.81866666666666,Beginner
26,92,158,0,1.375,fat_loss,1672.0,2299.0,1899.0,147.20000000000002,213.63750000000002,52.75,Intermediate
20,57,158,0,1.725,fat_loss,1375.8,2373.255,1973.255,91.2,221.99118750000002,54.81263888888889,Advanced
24,72,153,0,1.55,muscle_gain,1481.1,2295.705,2595.705,144.0,292.0168125,72.10291666666666,Advanced
23,49,184,1,1.375,maintain,1497.06,2058.4575,2058.4575,78.4,231.57646875,57.179375,Intermediate
25,57,166,1,1.55,muscle_gain,1506.46,2335.013,2635.013,114.0,296.4389625,73.19480555555555,Advanced
44,61,183,1,1.725,muscle_gain,1533.36,2645.046,2945.046,122.0,331.317675,81.80683333333333,Advanced
26,94,173,0,1.55,muscle_gain,1736.9000000000003,2692.1950000000006,2992.1950000000006,188.0,336.62193750000006,83.11652777777779,Advanced
47,84,181,1,1.725,maintain,1814.8600000000001,3130.6335000000004,3130.6335000000004,134.4,352.19626875000006,86.96204166666668,Advanced
22,89,150,0,1.725,muscle_gain,1636.8000000000002,2823.4800000000005,3123.4800000000005,178.0,351.39150000000006,86.76333333333335,Advanced
18,76,157,0,1.725,muscle_gain,1556.1,2684.2725,2984.2725,152.0,335.73065625000004,82.89645833333333,Advanced
36,73,194,0,1.375,muscle_gain,1565.8,2152.975,2452.975,146.0,275.9596875,68.13819444444444,Intermediate
27,95,172,0,1.55,fat_loss,1738.7,2694.985,2294.985,152.0,258.1858125,63.749583333333334,Advanced
29,102,189,0,1.55,muscle_gain,1847.2,2863.1600000000003,3163.1600000000003,204.0,355.85550000000006,87.86555555555556,Advanced
41,47,161,0,1.2,maintain,1202.8,1443.36,1443.36,75.2,162.378,40.093333333333334,Beginner
32,100,161,1,1.2,maintain,2018.7599999999998,2422.5119999999997,2422.5119999999997,160.0,272.5326,67.29199999999999,Beginner
44,84,164,0,1.2,fat_loss,1539.6000000000001,1847.52,1447.52,134.4,162.846,40.208888888888886,Beginner
39,78,190,0,1.2,maintain,1586.4999999999998,1903.7999999999997,1903.7999999999997,124.80000000000001,214.17749999999998,52.883333333333326,Beginner
49,84,168,1,1.55,maintain,1741.0600000000002,2698.6430000000005,2698.6430000000005,134.4,303.59733750000004,74.96230555555557,Advanced
49,71,175,0,1.725,fat_loss,1432.6,2471.235,2071.235,113.60000000000001,233.01393750000003,57.53430555555556,Advanced
41,57,178,1,1.725,muscle_gain,1472.86,2540.6835,2840.6835,114.0,319.57689375,78.907875,Advanced
26,89,171,1,1.375,fat_loss,1953.5600000000002,2686.1450000000004,2286.1450000000004,142.4,257.19131250000004,63.50402777777779,Intermediate
37,77,189,1,1.725,muscle_gain,1816.4599999999996,3133.393499999999,3433.393499999999,154.0,386.25676874999994,95.37204166666665,Advanced
34,50,170,0,1.55,muscle_gain,1288.3999999999999,1997.0199999999998,2297.0199999999995,100.0,258.41474999999997,63.8061111111111,Advanced
47,68,187,0,1.55,maintain,1450.8,2248.74,2248.74,108.80000000000001,252.98324999999997,62.464999999999996,Advanced
34,63,169,1,1.55,fat_loss,1549.96,2402.438,2002.438,100.80000000000001,225.27427500000002,55.62327777777778,Advanced
43,60,178,0,1.375,maintain,1366.5,1878.9375,1878.9375,96.0,211.38046875,52.192708333333336,Intermediate
37,84,153,0,1.2,maintain,1535.6000000000001,1842.72,1842.72,134.4,207.306,51.18666666666667,Beginner
29,72,156,1,1.725,muscle_gain,1636.66,2823.2385000000004,3123.2385000000004,144.0,351.3643312500001,86.75662500000001,Advanced
47,77,177,1,1.55,maintain,1701.8599999999997,2637.8829999999994,2637.8829999999994,123.2,296.76183749999996,73.27452777777776,Advanced
24,103,177,0,1.55,fat_loss,1840.6999999999998,2853.0849999999996,2453.0849999999996,164.8,275.97206249999994,68.14124999999999,Advanced
19,103,153,1,1.2,maintain,2094.66,2513.5919999999996,2513.5919999999996,164.8,282.77909999999997,69.82199999999999,Beginner
20,92,171,1,1.55,maintain,2027.96,3143.338,3143.338,147.20000000000002,353.62552500000004,87.31494444444445,Advanced
34,85,161,1,1.725,muscle_gain,1806.36,3115.971,3415.971,170.0,384.2967375,94.88808333333333,Advanced
22,57,194,0,1.375,fat_loss,1478.8000000000002,2033.3500000000004,1633.3500000000004,91.2,183.75187500000004,45.370833333333344,Intermediate
34,87,152,0,1.55,maintain,1573.0,2438.15,2438.15,139.20000000000002,274.291875,67.72638888888889,Advanced
41,89,171,0,1.725,muscle_gain,1620.2,2794.8450000000003,3094.8450000000003,178.0,348.17006250000003,85.96791666666667,Advanced
34,69,193,1,1.55,maintain,1745.5600000000002,2705.6180000000004,2705.6180000000004,110.4,304.38202500000006,75.15605555555557,Advanced
44,97,151,0,1.2,fat_loss,1618.8999999999999,1942.6799999999998,1542.6799999999998,155.20000000000002,173.55149999999998,42.85222222222222,Beginner
34,86,173,1,1.55,maintain,1877.36,2909.908,2909.908,137.6,327.36465,80.83077777777777,Advanced
19,80,183,0,1.55,maintain,1669.2,2587.26,2587.26,128.0,291.06675,71.86833333333334,Advanced
19,71,176,0,1.375,muscle_gain,1564.7,2151.4625,2451.4625,142.0,275.78953125000004,68.09618055555556,Intermediate
45,82,190,1,1.2,maintain,1842.6599999999999,2211.1919999999996,2211.1919999999996,131.20000000000002,248.75909999999996,61.42199999999999,Beginner
39,104,150,0,1.2,muscle_gain,1701.7,2042.04,2342.04,208.0,263.47950000000003,65.05666666666667,Beginner
40,51,157,1,1.375,fat_loss,1297.3600000000001,1783.8700000000001,1383.8700000000001,81.60000000000001,155.68537500000002,38.44083333333334,Intermediate
22,49,172,0,1.55,maintain,1337.0,2072.35,2072.35,78.4,233.139375,57.56527777777777,Advanced
49,87,187,0,1.725,fat_loss,1617.0,2789.3250000000003,2389.3250000000003,139.20000000000002,268.79906250000005,66.3701388888889,Advanced
18,89,155,1,1.2,fat_loss,1922.3600000000001,2306.832,1906.8319999999999,142.4,214.5186,52.96755555555555,Beginner
18,102,171,1,1.2,maintain,2173.36,2608.032,2608.032,163.20000000000002,293.40360000000004,72.44533333333334,Beginner
36,101,174,1,1.55,muscle_gain,2071.76,3211.2280000000005,3511.2280000000005,202.0,395.01315000000005,97.53411111111113,Advanced
47,95,167,0,1.55,fat_loss,1637.2,2537.6600000000003,2137.6600000000003,152.0,240.48675000000003,59.37944444444445,Advanced
19,75,166,0,1.2,fat_loss,1570.4999999999998,1884.5999999999997,1484.5999999999997,120.0,167.01749999999996,41.23888888888888,Beginner
38,67,161,0,1.55,maintain,1399.6999999999998,2169.535,2169.535,107.2,244.0726875,60.26486111111111,Advanced
29,86,155,1,1.725,maintain,1819.46,3138.5685000000003,3138.5685000000003,137.6,353.08895625,87.18245833333334,Advanced
43,54,175,1,1.2,maintain,1406.8600000000001,1688.2320000000002,1688.2320000000002,86.4,189.92610000000002,46.89533333333334,Beginner
49,76,176,1,1.725,maintain,1672.26,2884.6485000000002,2884.6485000000002,121.60000000000001,324.52295625000005,80.129125,Advanced
23,87,157,0,1.725,maintain,1635.8,2821.755,2821.755,139.20000000000002,317.44743750000004,78.38208333333334,Advanced
49,97,168,0,1.55,maintain,1650.1000000000001,2557.655,2557.655,155.20000000000002,287.7361875,71.04597222222223,Advanced
40,74,191,1,1.725,muscle_gain,1768.76,3051.1110000000003,3351.1110000000003,148.0,376.99998750000003,93.08641666666668,Advanced
21,83,150,0,1.55,fat_loss,1585.8999999999999,2458.145,2058.145,132.8,231.5413125,57.17069444444444,Advanced
40,75,178,1,1.375,muscle_gain,1719.7599999999998,2364.6699999999996,2664.6699999999996,150.0,299.77537499999994,74.0186111111111,Intermediate
28,62,194,0,1.55,muscle_gain,1499.0,2323.4500000000003,2623.4500000000003,124.0,295.13812500000006,72.87361111111112,Advanced
41,80,184,0,1.725,maintain,1577.7,2721.5325000000003,2721.5325000000003,128.0,306.17240625000005,75.59812500000001,Advanced
44,46,189,1,1.375,fat_loss,1361.16,1871.595,1471.595,73.60000000000001,165.5544375,40.87763888888889,Intermediate
34,58,163,0,1.55,muscle_gain,1340.3,2077.465,2377.465,116.0,267.46481250000005,66.04069444444445,Advanced
48,57,184,0,1.725,maintain,1336.0,2304.6,2304.6,91.2,259.2675,64.01666666666667,Advanced
23,73,194,1,1.2,maintain,1866.6599999999999,2239.9919999999997,2239.9919999999997,116.80000000000001,251.99909999999997,62.221999999999994,Beginner
41,56,169,1,1.2,fat_loss,1416.26,1699.512,1299.512,89.60000000000001,146.1951,36.09755555555555,Beginner
22,83,162,0,1.55,muscle_gain,1618.8,2509.14,2809.14,166.0,316.02825,78.03166666666667,Advanced
37,46,187,1,1.55,muscle_gain,1391.46,2156.763,2456.763,92.0,276.3858375,68.24341666666666,Advanced
19,76,157,0,1.2,muscle_gain,1551.8,1862.1599999999999,2162.16,152.0,243.243,60.059999999999995,Beginner
23,57,192,1,1.725,maintain,1642.66,2833.5885000000003,2833.5885000000003,91.2,318.77870625,78.71079166666668,Advanced
39,90,169,0,1.725,fat_loss,1631.8,2814.855,2414.855,144.0,271.67118750000003,67.07930555555555,Advanced
28,71,182,0,1.725,fat_loss,1544.6,2664.435,2264.435,113.60000000000001,254.7489375,62.90097222222222,Advanced
48,93,175,1,1.55,muscle_gain,1900.96,2946.4880000000003,3246.4880000000003,186.0,365.22990000000004,90.18022222222223,Advanced
33,85,188,0,1.375,maintain,1670.5,2296.9375,2296.9375,136.0,258.40546875,63.80381944444444,Intermediate
33,61,170,0,1.375,muscle_gain,1393.8999999999999,1916.6124999999997,2216.6124999999997,122.0,249.36890624999998,61.57256944444444,Intermediate
18,84,191,1,1.375,fat_loss,2028.1600000000003,2788.7200000000003,2388.7200000000003,134.4,268.73100000000005,66.35333333333334,Intermediate
26,75,192,1,1.375,maintain,1866.7599999999998,2566.7949999999996,2566.7949999999996,120.0,288.7644375,71.2998611111111,Intermediate
45,78,190,0,1.375,muscle_gain,1560.6999999999998,2145.9624999999996,2445.9624999999996,156.0,275.17078124999995,67.94340277777776,Intermediate
44,104,158,1,1.55,muscle_gain,1989.5600000000002,3083.818,3383.818,208.0,380.679525,93.99494444444446,Advanced
23,68,173,1,1.55,maintain,1698.8600000000001,2633.233,2633.233,108.80000000000001,296.2387125,73.14536111111111,Advanced
33,89,186,0,1.375,fat_loss,1701.1,2339.0125,1939.0124999999998,142.4,218.13890625,53.86145833333333,Intermediate
46,79,190,0,1.55,maintain,1565.6000000000001,2426.6800000000003,2426.6800000000003,126.4,273.0015,67.40777777777778,Advanced
20,92,166,1,1.55,muscle_gain,2003.96,3106.138,3406.138,184.0,383.190525,94.61494444444445,Advanced
37,50,173,1,1.375,muscle_gain,1377.86,1894.5575,2194.5575,100.0,246.88771875,60.95993055555555,Intermediate
45,63,170,1,1.725,muscle_gain,1492.06,2573.8035,2873.8035,126.0,323.30289375,79.827875,Advanced
44,74,188,0,1.55,muscle_gain,1522.0000000000002,2359.1000000000004,2659.1000000000004,148.0,299.14875000000006,73.8638888888889,Advanced
21,51,190,0,1.725,fat_loss,1415.5,2441.7375,2041.7375000000002,81.60000000000001,229.69546875000003,56.71493055555556,Advanced
36,54,188,0,1.55,fat_loss,1372.4,2127.2200000000003,1727.2200000000003,86.4,194.31225000000003,47.97833333333334,Advanced
43,85,162,0,1.55,muscle_gain,1546.8999999999999,2397.6949999999997,2697.6949999999997,170.0,303.4906875,74.93597222222222,Advanced
20,76,160,0,1.375,fat_loss,1556.8,2140.6,1740.6,121.60000000000001,195.8175,48.349999999999994,Intermediate
48,78,168,0,1.55,fat_loss,1479.6,2293.38,1893.38,124.80000000000001,213.00525000000002,52.59388888888889,Advanced
36,72,160,0,1.2,fat_loss,1451.2,1741.44,1341.44,115.2,150.912,37.26222222222222,Beginner
37,104,162,1,1.2,muscle_gain,2048.66,2458.392,2758.392,208.0,310.3191,76.622,Beginner
49,59,194,1,1.375,maintain,1530.86,2104.9325,2104.9325,94.4,236.80490625,58.470347222222216,Intermediate
24,74,150,0,1.725,maintain,1490.2,2570.5950000000003,2570.5950000000003,118.4,289.19193750000005,71.40541666666667,Advanced
37,81,189,0,1.725,maintain,1619.6,2793.81,2793.81,129.6,314.303625,77.60583333333334,Advanced
26,73,193,0,1.725,muscle_gain,1605.7,2769.8325000000004,3069.8325000000004,146.0,345.3561562500001,85.27312500000001,Advanced
18,66,168,1,1.2,fat_loss,1676.56,2011.8719999999998,1611.8719999999998,105.60000000000001,181.3356,44.77422222222222,Beginner
25,48,161,0,1.725,fat_loss,1280.8000000000002,2209.3800000000006,1809.3800000000006,76.80000000000001,203.55525000000006,50.26055555555557,Advanced
49,64,157,1,1.725,muscle_gain,1420.26,2449.9485,2749.9485,128.0,309.36920625,76.38745833333333,Advanced
24,76,157,1,1.375,muscle_gain,1723.5600000000002,2369.8950000000004,2669.8950000000004,152.0,300.36318750000004,74.16375000000001,Intermediate
35,80,194,1,1.725,maintain,1892.06,3263.8035,3263.8035,128.0,367.17789375,90.66120833333333,Advanced
25,94,161,1,1.2,maintain,1978.2600000000002,2373.9120000000003,2373.9120000000003,150.4,267.06510000000003,65.94200000000001,Beginner
18,48,182,1,1.2,muscle_gain,1502.5600000000002,1803.0720000000001,2103.072,96.0,236.59560000000002,58.41866666666667,Beginner
28,71,194,0,1.2,maintain,1581.7999999999997,1898.1599999999996,1898.1599999999996,113.60000000000001,213.54299999999995,52.72666666666666,Beginner
45,61,175,0,1.375,fat_loss,1357.8,1866.975,1466.975,97.60000000000001,165.0346875,40.74930555555555,Intermediate
42,56,188,1,1.375,muscle_gain,1501.7599999999998,2064.9199999999996,2364.9199999999996,112.0,266.0535,65.69222222222221,Intermediate
42,66,177,0,1.55,muscle_gain,1422.9,2205.4950000000003,2505.4950000000003,132.0,281.86818750000003,69.59708333333334,Advanced
35,61,154,1,1.725,fat_loss,1445.46,2493.4185,2093.4185,97.60000000000001,235.50958125000002,58.150513888888895,Advanced
40,54,157,1,1.375,fat_loss,1337.56,1839.145,1439.145,86.4,161.90381250000002,39.97625,Intermediate
48,98,174,0,1.2,fat_loss,1682.1999999999998,2018.6399999999996,1618.6399999999996,156.8,182.09699999999995,44.96222222222221,Beginner
47,45,176,0,1.2,maintain,1205.1,1446.12,1446.12,72.0,162.6885,40.169999999999995,Beginner
27,66,172,0,1.375,muscle_gain,1471.9,2023.8625000000002,2323.8625,132.0,261.43453125,64.55173611111111,Intermediate
20,70,179,0,1.375,maintain,1560.5,2145.6875,2145.6875,112.0,241.38984375,59.60243055555556,Intermediate
24,100,194,0,1.375,fat_loss,1865.8,2565.475,2165.475,160.0,243.6159375,60.15208333333333,Intermediate
45,103,172,1,1.55,maintain,2037.6599999999999,3158.373,3158.373,164.8,355.3169625,87.73258333333334,Advanced
33,62,169,0,1.2,fat_loss,1400.0,1680.0,1280.0,99.2,144.0,35.55555555555556,Beginner
43,94,167,0,1.55,maintain,1645.2,2550.06,2550.06,150.4,286.88175,70.835,Advanced
33,58,167,0,1.55,maintain,1357.0,2103.35,2103.35,92.80000000000001,236.62687499999998,58.42638888888889,Advanced
42,91,151,1,1.725,fat_loss,1793.1599999999999,3093.201,2693.201,145.6,302.9851125,74.81113888888889,Advanced
37,73,153,0,1.2,maintain,1434.3999999999999,1721.2799999999997,1721.2799999999997,116.80000000000001,193.64399999999998,47.813333333333325,Beginner
45,56,179,1,1.2,muscle_gain,1441.46,1729.752,2029.752,112.0,228.3471,56.382,Beginner
34,80,182,0,1.375,maintain,1601.6,2202.2,2202.2,128.0,247.74749999999997,61.17222222222222,Intermediate
19,103,185,0,1.375,maintain,1886.9999999999998,2594.6249999999995,2594.6249999999995,164.8,291.89531249999993,72.07291666666666,Intermediate
18,79,167,1,1.725,muscle_gain,1845.96,3184.2810000000004,3484.2810000000004,158.0,391.98161250000004,96.78558333333335,Advanced
33,96,186,0,1.55,fat_loss,1765.5,2736.525,2336.525,153.60000000000002,262.8590625,64.90347222222222,Advanced
47,56,168,0,1.375,muscle_gain,1281.5,1762.0625,2062.0625,112.0,231.98203125,57.279513888888886,Intermediate
